"Suburb","Rooms","Type","Method","SellerG","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","PredictedPrice"
"Kingsbury",3,"u","PI","Darren",12.4,"3083",3,2,1,218,110,2004,"Darebin",156438.143118194
"Kingsbury",3,"h","S","Barry",12.4,"3083",2,1,1,907,165,1960,"Darebin",707653.28542244
"Kingsbury",3,"h","S","Barry",12.4,"3083",3,1,2,556,123,1965,"Darebin",697434.58522974
"Kingsville",3,"h","S","Village",7.8,"3012",2,1,1,259,105,1940,"Maribyrnong",1007205.6408155
"Kingsville",3,"t","PI","Jas",7.8,"3012",3,1,1,367.5,123,1965,"",729826.30679142
"Murrumbeena",3,"u","S","Woodards",12.1,"3163",3,2,1,277,109,1975,"Glen Eira",802541.619770211
"Murrumbeena",3,"h","PI","Woodards",12.1,"3163",3,1,2,618,163,1960,"Glen Eira",1111009.41598302
"Murrumbeena",6,"h","VB","hockingstuart",12.1,"3163",3,1,1,367.5,123,1965,"",1870076.12586496
"Murrumbeena",2,"h","S","hockingstuart",12.1,"3163",2,1,1,0,123,1965,"Glen Eira",899332.390851962
"Murrumbeena",3,"u","SP","Matthew",12.1,"3163",3,1,1,181,104,1975,"Glen Eira",627017.987524173
"Murrumbeena",2,"u","VB","Beller",12.1,"3163",2,2,1,5289,70,2013,"Glen Eira",412552.607396767
"Murrumbeena",3,"h","VB","hockingstuart",12.1,"3163",3,2,2,506,169,1950,"Glen Eira",1266189.19828395
"Murrumbeena",2,"u","PI","Woodards",12.1,"3163",2,1,1,0,123,1970,"Glen Eira",358023.278646472
"Murrumbeena",4,"h","S","Woodards",12.1,"3163",3,1,1,560,123,1965,"Glen Eira",1357975.29989254
"Murrumbeena",2,"t","S","Buxton",12.1,"3163",2,1,1,186,110,1980,"Glen Eira",639043.527443315
"Ormond",3,"h","SP","Noel",11.8,"3204",3,2,2,650,150,1950,"Glen Eira",1405781.29756578
"Ormond",2,"h","S","Gary",11.8,"3204",2,1,1,719,123,1965,"Glen Eira",1037127.11636442
"Ormond",4,"h","S","hockingstuart",11.8,"3204",4,2,2,702,123,1929,"Glen Eira",1687016.80713566
"Ormond",2,"h","S","Ray",11.8,"3204",2,1,1,516,123,1965,"Glen Eira",1056963.14600336
"Ormond",2,"u","S","Gary",11.8,"3204",2,1,1,0,123,1965,"Glen Eira",569811.883276825
"Ormond",4,"h","S","hockingstuart",11.8,"3204",4,2,2,691,193,1935,"Glen Eira",1712891.49619582
"Ormond",2,"h","S","Buxton",11.8,"3204",3,1,2,595,123,1965,"Glen Eira",1094487.35242554
"Ormond",4,"t","PI","hockingstuart",11.8,"3204",3,1,1,367.5,123,1965,"",1257515.58860343
"Ormond",1,"u","SP","hockingstuart",11.8,"3204",1,1,1,0,44,2010,"Glen Eira",236853.970499617
"Ormond",2,"u","SA","Stockdale",11.8,"3204",2,1,1,0,65,1970,"Glen Eira",627390.819947671
"Ormond",2,"u","VB","Besser",11.8,"3204",2,1,1,0,68,1970,"Glen Eira",580698.042886421
"West Footscray",3,"h","S","Village",8.2,"3012",3,2,2,355,123,1950,"Maribyrnong",1070614.51797116
"West Footscray",3,"h","S","Jas",8.2,"3012",3,1,2,601,123,1965,"Maribyrnong",872690.714273489
"West Footscray",3,"h","PI","Biggin",8.2,"3012",3,1,6,970,123,1955,"Maribyrnong",1043454.72558303
"West Footscray",4,"h","PI","Sweeney",8.2,"3012",4,1,1,255,131,1920,"Maribyrnong",910604.339414996
"West Footscray",4,"h","S","Sweeney",8.2,"3012",4,2,3,390,149,1950,"Maribyrnong",1290510.27995206
"West Footscray",4,"h","S","Sweeney",8.2,"3012",4,2,2,497,179,1980,"Maribyrnong",1192030.19278849
"West Footscray",2,"h","S","Sweeney",8.2,"3012",2,1,1,92,123,1970,"Maribyrnong",581870.575470524
"West Footscray",2,"h","S","Sweeney",8.2,"3012",2,1,1,80,64,1980,"Maribyrnong",537426.234176796
"West Footscray",3,"h","S","Brad",8.2,"3012",3,1,1,353,360,1925,"Maribyrnong",1020215.69775092
"West Footscray",3,"h","S","Sweeney",8.2,"3012",3,1,2,434,123,1965,"Maribyrnong",845322.622159037
"West Footscray",2,"t","VB","Biggin",8.2,"3012",2,2,1,0,123,1965,"Maribyrnong",397898.700691441
"West Footscray",2,"h","S","Village",8.2,"3012",2,1,1,259,123,1965,"Maribyrnong",636764.201891976
"West Footscray",2,"h","S","Village",8.2,"3012",3,1,1,267,95,1940,"Maribyrnong",612234.29298086
"West Footscray",3,"h","S","Biggin",8.2,"3012",3,2,2,520,123,1965,"Maribyrnong",1016735.15684811
"West Footscray",1,"u","SP","Sweeney",8.2,"3012",1,1,1,628,44,1970,"Maribyrnong",-141045.815897843
"West Footscray",3,"h","S","Jas",8.2,"3012",3,1,3,372,96,1920,"Maribyrnong",993545.615090527
"West Footscray",3,"h","S","Village",8.2,"3012",3,1,1,397,127,1960,"Maribyrnong",829738.301496916
"Albion",2,"h","SA","Barry",13.9,"3020",2,1,2,672,111,1958,"Brimbank",666062.493641248
"Albion",3,"h","S","hockingstuart",13.9,"3020",3,2,3,628,140,1960,"Brimbank",982247.09498289
"Albion",2,"h","S","Bells",13.9,"3020",2,1,0,697,94,1970,"Brimbank",477691.752533549
"Albion",4,"h","S","Bells",13.9,"3020",4,1,2,837,156,1930,"Brimbank",1073782.32407773
"Albion",2,"t","PI","FN",13.9,"3020",2,1,1,74,123,1970,"Brimbank",231894.114496969
"Albion",2,"h","SP","Barry",13.9,"3020",2,1,1,534,90,1950,"Brimbank",516546.321461357
"Albion",4,"h","S","Douglas",13.9,"3020",4,1,1,697,123,1965,"Brimbank",860107.226308094
"Brooklyn",3,"t","SP","Jas",10.9,"3012",3,1,1,367.5,123,1965,"",709750.126202434
"Brooklyn",2,"h","SP","hockingstuart",10.9,"3012",3,1,1,367.5,123,1965,"",701736.024955118
"Brooklyn",3,"h","S","hockingstuart",10.9,"3012",3,1,1,367.5,123,1965,"",980398.893425469
"Brooklyn",3,"h","S","Greg",10.9,"3012",3,1,1,367.5,123,1965,"",1098779.18738746
"Glen Huntly",2,"u","S","Woodards",10.4,"3163",3,1,1,367.5,123,1965,"",624349.808502864
"Glen Huntly",2,"u","PI","Ray",10.4,"3163",3,1,1,367.5,123,1965,"",486571.148123081
"Glen Huntly",2,"u","PI","hockingstuart",10.4,"3163",2,1,1,0,123,1960,"Glen Eira",329557.490079534
"Glen Huntly",2,"u","S","Gary",10.4,"3163",2,1,1,1784,110,1970,"Glen Eira",440197.064589236
"Oakleigh",2,"h","PI","Ray",14,"3166",2,1,1,0,80,1960,"Monash",653206.768443191
"Oakleigh",3,"h","S","Buxton",14,"3166",3,1,2,689,123,1965,"Monash",1056997.46664488
"Oakleigh",2,"h","SP","Barry",14,"3166",2,1,1,211,123,1975,"Monash",778178.68827946
"Oakleigh",4,"h","S","Woodards",14,"3166",4,1,2,683,123,1965,"Monash",1246936.84549621
"Oakleigh",4,"h","SP","Buxton",14,"3166",3,1,1,367.5,123,1965,"",1333513.45133486
"Oakleigh",2,"h","PI","Woodards",14,"3166",2,2,2,607,138,1950,"Monash",955003.036040422
"Ripponlea",2,"u","S","RT",7.4,"3185",2,1,0,477,123,1965,"Port Phillip",626729.149674059
"Ripponlea",1,"u","S","Woodards",7.4,"3185",1,1,1,486,123,1965,"Port Phillip",387757.132563266
"Ripponlea",2,"h","S","hockingstuart",7.4,"3185",3,1,1,367.5,123,1965,"",1061788.57521534
"Ripponlea",4,"h","PI","Marshall",7.4,"3185",4,2,3,485,123,1965,"Port Phillip",1833970.80643302
"Cremorne",2,"h","S","Jellis",2.5,"3121",2,1,1,115,123,1965,"Yarra",1211115.55982489
"Cremorne",2,"u","S","Biggin",2.5,"3121",2,1,1,0,123,1980,"Yarra",614409.668349288
"Cremorne",2,"h","S","Biggin",2.5,"3121",2,1,0,138,123,1965,"Yarra",1027152.32366799
"Cremorne",2,"h","S","Biggin",2.5,"3121",2,1,1,131,80,1890,"Yarra",1187221.10978937
"Cremorne",2,"h","S","hockingstuart",2.5,"3121",2,1,1,125,68,1900,"Yarra",1135440.91288415
"Cremorne",2,"h","S","Biggin",2.5,"3121",2,1,1,144,123,1965,"Yarra",1097314.34874592
"Cremorne",3,"h","S","Biggin",2.5,"3121",2,2,2,138,108,2001,"Yarra",1494486.35106759
"Docklands",2,"u","S","Gary",1.9,"3008",3,1,1,367.5,123,1965,"",691291.614698354
"South Kingsville",3,"h","S","Williams",9.1,"3015",3,1,5,669,124,1950,"Hobsons Bay",1195757.50075072
"South Kingsville",4,"t","SP","Sweeney",9.1,"3015",4,3,1,662,265,2016,"Hobsons Bay",1012107.99607588
"Strathmore Heights",4,"h","S","Nelson",12.5,"3041",4,2,2,697,277,2012,"Moonee Valley",904794.441559271
"Strathmore Heights",4,"h","SP","Brad",12.5,"3041",3,1,1,367.5,123,1965,"",861552.130638527
"Travancore",2,"h","SP","Nelson",5.3,"3032",2,1,1,321,123,1965,"Moonee Valley",842218.00878499
"Travancore",4,"h","VB","Nelson",5.3,"3032",3,3,2,650,242,1925,"Moonee Valley",1717664.68873373
"Travancore",2,"u","SP","Ray",5.3,"3032",2,1,1,0,51,2012,"Moonee Valley",236155.634039826
"Caulfield East",3,"h","PI","Woodards",9.3,"3145",20,1,2,875,123,1965,"Glen Eira",203963.926430758
"Seaholme",3,"h","PI","RT",12.7,"3018",3,2,2,537,123,1965,"Hobsons Bay",886557.671875212
"Seaholme",5,"h","VB","Greg",12.7,"3018",3,1,1,367.5,123,1965,"",1225255.95406556
"Seaholme",4,"t","PI","Greg",12.7,"3018",3,1,1,367.5,123,1965,"",708850.218087986
"Keilor Park",3,"h","S","Nelson",14.5,"3042",3,1,1,367.5,123,1965,"",776315.288181921
"Keilor Park",3,"h","PI","Nelson",14.5,"3042",3,1,1,367.5,123,1965,"",660947.085006153
"Keilor Park",3,"h","S","Nelson",14.5,"3042",3,2,2,554,129,1980,"Brimbank",838877.262231942
"Gardenvale",3,"h","PI","Nick",9.8,"3185",3,2,2,236,193,2004,"Glen Eira",1291229.85132243
"Gardenvale",2,"u","SP","Biggin",9.8,"3185",2,1,1,0,65,1970,"Glen Eira",534660.094665953
"Princes Hill",3,"h","VB","Collins",3.7,"3054",3,1,2,341,123,1965,"Yarra",1495649.78572826
